trial,start_time,rt,correct,alpha,fact_id,question,answer,priora
71,619365.0,1958.0,True,0.327336647727272,22,rushwa,bribe,0.277727272727272
72,624901.0,2041.0,True,0.228117897727272,17,jibini,cheese,0.277727272727272
73,630389.0,4282.0,True,0.35148437499999985,2,ubini,forgery,0.305
74,638091.0,3055.0,True,0.214090909090909,24,rembo,ornament,0.214090909090909
75,644958.0,3634.0,False,0.19629971590908998,13,pafu,lung,0.24590909090909
76,652057.0,13133.0,False,0.280887784090909,8,fumbo,mystery,0.264090909090909
77,669621.0,4986.0,True,0.36561789772727193,5,yamini,oath,0.277727272727272
78,677691.0,11715.0,False,0.23642755681818098,19,sumu,poison,0.186818181818181
79,693416.0,4963.0,True,0.3932812499999998,2,ubini,forgery,0.305
80,701666.0,2536.0,True,0.255,16,jani,leaf,0.255
81,707075.0,4901.0,False,0.21902698863636302,20,nanga,anchor,0.268636363636363
82,715404.0,1290.0,True,0.36707386363636296,14,paji,forehead,0.268636363636363
83,720267.0,972.0,True,0.286818181818181,18,hadithi,story,0.286818181818181
84,725314.0,2372.0,True,0.26370028409090895,24,rembo,ornament,0.214090909090909
85,732895.0,6516.0,False,0.33049715909090893,8,fumbo,mystery,0.264090909090909
86,747225.0,1477.0,True,0.187208806818181,9,ziwa,lake,0.236818181818181
87,751795.0,1417.0,True,0.218636363636363,25,pipa,barrel,0.218636363636363
88,757937.0,13449.0,False,0.237208806818181,23,lawama,blame,0.286818181818181
89,774501.0,1446.0,True,0.40382812499999987,2,ubini,forgery,0.305
90,779256.0,2290.0,True,0.218636363636363,25,pipa,barrel,0.218636363636363
91,784770.0,6236.0,True,0.286036931818181,19,sumu,poison,0.186818181818181
92,796509.0,2045.0,True,0.28564630681818104,11,nyanya,tomato,0.186818181818181
93,802258.0,9106.0,False,0.17811789772727202,1,sala,prayer,0.227727272727272
94,816114.0,1652.0,True,0.27772727272727205,22,rushwa,bribe,0.277727272727272
95,822569.0,10085.0,True,0.366789772727272,5,yamini,oath,0.277727272727272
