green-red
trial,start_time,rt,correct,alpha,bgcol,fact_id,question,answer,priora
20,235727.0,inf,False,0.37694602272727196,"rgb(255,141,0)",5,yamini,oath,0.277727272727272
21,242971.0,2425.0,False,0.313700284090909,"rgb(255,255,0)",8,fumbo,mystery,0.264090909090909
22,252061.0,10088.0,False,0.4401917613636359,"rgb(255,84,0)",6,mshoni,tailor,0.291363636363636
23,266180.0,11973.0,False,0.255390625,"rgb(198,255,0)",2,ubini,forgery,0.305
24,282138.0,6498.0,True,0.48980113636363587,"rgb(255,28,0)",6,mshoni,tailor,0.291363636363636
25,292846.0,2565.0,True,0.40858664772727193,"rgb(255,141,0)",5,yamini,oath,0.277727272727272
26,299028.0,inf,False,0.36330965909090895,"rgb(255,197,0)",8,fumbo,mystery,0.264090909090909
27,310220.0,inf,False,0.32240056818181795,"rgb(255,197,0)",3,theluji,snow,0.223181818181818
28,320701.0,2386.0,True,0.4933167613636359,"rgb(255,28,0)",6,mshoni,tailor,0.291363636363636
29,328303.0,2606.0,False,0.272791193181818,"rgb(198,255,0)",7,tumbili,monkey,0.223181818181818
30,334870.0,2200.0,True,0.4129190340909089,"rgb(255,84,0)",8,fumbo,mystery,0.264090909090909
31,343670.0,2172.0,True,0.30499999999999994,"rgb(255,255,0)",2,ubini,forgery,0.305
32,349604.0,1744.0,True,0.4929261363636359,"rgb(255,28,0)",6,mshoni,tailor,0.291363636363636
33,357268.0,5326.0,True,0.40819602272727196,"rgb(255,141,0)",5,yamini,oath,0.277727272727272
34,369480.0,3116.0,True,0.35950994318181795,"rgb(255,197,0)",3,theluji,snow,0.223181818181818
35,376813.0,1711.0,True,0.236818181818181,"rgb(198,255,0)",9,ziwa,lake,0.236818181818181
36,383057.0,1976.0,True,0.41252840909090893,"rgb(255,84,0)",8,fumbo,mystery,0.264090909090909
37,388629.0,1847.0,True,0.49253551136363594,"rgb(255,28,0)",6,mshoni,tailor,0.291363636363636
38,394368.0,1854.0,True,0.236818181818181,"rgb(198,255,0)",9,ziwa,lake,0.236818181818181
39,398966.0,1642.0,True,0.31068181818181795,"rgb(255,255,0)",7,tumbili,monkey,0.223181818181818
40,404165.0,inf,True,0.055,"rgb(29,255,0)",10,mbwa,dog,0.055
41,414585.0,1501.0,True,0.186818181818181,"rgb(85,255,0)",11,nyanya,tomato,0.186818181818181
42,424561.0,3638.0,True,0.227727272727272,"rgb(142,255,0)",12,rafiki,friend,0.227727272727272
43,432662.0,4576.0,False,0.40858664772727193,"rgb(255,141,0)",5,yamini,oath,0.277727272727272
44,442042.0,1514.0,True,0.24590909090909,"rgb(198,255,0)",13,pafu,lung,0.24590909090909
45,448352.0,3647.0,True,0.227727272727272,"rgb(142,255,0)",12,rafiki,friend,0.227727272727272
46,456331.0,11839.0,True,0.24590909090909,"rgb(198,255,0)",13,pafu,lung,0.24590909090909
47,471710.0,4477.0,True,0.4581960227272719,"rgb(255,28,0)",5,yamini,oath,0.277727272727272
48,479174.0,1691.0,True,0.41213778409090895,"rgb(255,84,0)",8,fumbo,mystery,0.264090909090909
49,485776.0,3267.0,True,0.3661505681818179,"rgb(255,197,0)",3,theluji,snow,0.223181818181818
50,491921.0,2016.0,True,0.4679261363636359,"rgb(255,28,0)",6,mshoni,tailor,0.291363636363636
51,497203.0,1367.0,True,0.4953053977272719,"rgb(255,28,0)",5,yamini,oath,0.277727272727272
52,501977.0,1629.0,True,0.186818181818181,"rgb(85,255,0)",11,nyanya,tomato,0.186818181818181
53,508199.0,1137.0,True,0.29551846590909003,"rgb(255,255,0)",13,pafu,lung,0.24590909090909
54,512353.0,10974.0,False,0.132272727272727,"rgb(29,255,0)",4,iktisadi,economy,0.132272727272727
55,526357.0,2692.0,True,0.27733664772727196,"rgb(198,255,0)",12,rafiki,friend,0.227727272727272
56,534040.0,1352.0,True,0.4949147727272719,"rgb(255,28,0)",5,yamini,oath,0.277727272727272
57,538339.0,3622.0,True,0.268636363636363,"rgb(198,255,0)",14,paji,forehead,0.268636363636363
58,547038.0,1585.0,True,0.39075994318181795,"rgb(255,141,0)",3,theluji,snow,0.223181818181818
59,551269.0,1828.0,True,0.268636363636363,"rgb(198,255,0)",14,paji,forehead,0.268636363636363
60,561254.0,3204.0,True,0.273181818181818,"rgb(198,255,0)",15,mfupa,bone,0.273181818181818
61,567427.0,1329.0,True,0.255,"rgb(198,255,0)",16,jani,leaf,0.255
62,576979.0,inf,True,0.273181818181818,"rgb(198,255,0)",15,mfupa,bone,0.273181818181818
63,584674.0,inf,True,0.255,"rgb(198,255,0)",16,jani,leaf,0.255
64,592026.0,1556.0,True,0.49452414772727193,"rgb(255,28,0)",5,yamini,oath,0.277727272727272
65,597837.0,2648.0,True,0.277727272727272,"rgb(198,255,0)",17,jibini,cheese,0.277727272727272
66,604572.0,4430.0,True,0.286818181818181,"rgb(255,255,0)",18,hadithi,story,0.286818181818181
67,612550.0,3739.0,False,0.277727272727272,"rgb(198,255,0)",17,jibini,cheese,0.277727272727272
68,619657.0,3099.0,True,0.286818181818181,"rgb(255,255,0)",18,hadithi,story,0.286818181818181
69,625809.0,3979.0,True,0.32279119318181804,"rgb(255,197,0)",15,mfupa,bone,0.273181818181818
70,633315.0,1476.0,True,0.30460937499999996,"rgb(255,255,0)",16,jani,leaf,0.255
71,637997.0,1341.0,True,0.30272727272727196,"rgb(255,255,0)",12,rafiki,friend,0.227727272727272
72,644094.0,2788.0,True,0.3875284090909089,"rgb(255,141,0)",8,fumbo,mystery,0.264090909090909
73,651010.0,1668.0,True,0.327336647727272,"rgb(255,197,0)",17,jibini,cheese,0.277727272727272
74,656218.0,7383.0,True,0.33642755681818093,"rgb(255,197,0)",18,hadithi,story,0.286818181818181
75,666691.0,4624.0,True,0.372400568181818,"rgb(255,141,0)",15,mfupa,bone,0.273181818181818
76,674157.0,11878.0,True,0.3001349431818179,"rgb(255,255,0)",7,tumbili,monkey,0.223181818181818
77,690550.0,1464.0,True,0.3860369318181809,"rgb(255,141,0)",18,hadithi,story,0.286818181818181
78,696101.0,1475.0,True,0.39036931818181797,"rgb(255,141,0)",3,theluji,snow,0.223181818181818
79,700258.0,inf,True,0.42200994318181795,"rgb(255,84,0)",15,mfupa,bone,0.273181818181818
80,715159.0,1757.0,True,0.43003551136363594,"rgb(255,84,0)",6,mshoni,tailor,0.291363636363636
81,720395.0,5278.0,True,0.4599005681818179,"rgb(255,28,0)",15,mfupa,bone,0.273181818181818
82,728577.0,2895.0,False,0.2803906249999999,"rgb(255,255,0)",2,ubini,forgery,0.305
83,734785.0,9524.0,True,0.17811789772727202,"rgb(85,255,0)",1,sala,prayer,0.227727272727272
84,747836.0,2757.0,True,0.47825994318181797,"rgb(255,28,0)",15,mfupa,bone,0.273181818181818
85,753437.0,1365.0,True,0.3801775568181809,"rgb(255,141,0)",18,hadithi,story,0.286818181818181
86,757789.0,2739.0,True,0.444914772727272,"rgb(255,84,0)",5,yamini,oath,0.277727272727272
87,764182.0,2979.0,True,0.3372443181818179,"rgb(255,197,0)",7,tumbili,monkey,0.223181818181818
88,771662.0,2866.0,True,0.186818181818181,"rgb(85,255,0)",19,sumu,poison,0.186818181818181
89,779784.0,2379.0,True,0.4849005681818179,"rgb(255,28,0)",15,mfupa,bone,0.273181818181818
90,784821.0,1458.0,True,0.3879190340909089,"rgb(255,141,0)",8,fumbo,mystery,0.264090909090909
91,793975.0,2158.0,True,0.21902698863636302,"rgb(142,255,0)",14,paji,forehead,0.268636363636363
92,801816.0,2461.0,True,0.522009943181818,"rgb(255,28,0)",15,mfupa,bone,0.273181818181818
93,807006.0,inf,True,0.268636363636363,"rgb(198,255,0)",20,nanga,anchor,0.268636363636363
94,815005.0,1445.0,True,0.389978693181818,"rgb(255,141,0)",3,theluji,snow,0.223181818181818
95,819097.0,3179.0,True,0.268636363636363,"rgb(198,255,0)",20,nanga,anchor,0.268636363636363
96,825673.0,1574.0,False,0.32218749999999985,"rgb(255,255,0)",2,ubini,forgery,0.305
97,830488.0,1543.0,True,0.528650568181818,"rgb(255,28,0)",15,mfupa,bone,0.273181818181818
98,834747.0,11189.0,False,0.186818181818181,"rgb(85,255,0)",19,sumu,poison,0.186818181818181
99,849004.0,4796.0,True,0.27772727272727205,"rgb(198,255,0)",17,jibini,cheese,0.277727272727272
100,857127.0,4051.0,True,0.31824573863636296,"rgb(255,255,0)",20,nanga,anchor,0.268636363636363
101,865670.0,1894.0,True,0.526697443181818,"rgb(255,28,0)",15,mfupa,bone,0.273181818181818
102,870432.0,2369.0,True,0.29530539772727193,"rgb(255,255,0)",12,rafiki,friend,0.227727272727272
103,876704.0,2456.0,True,0.44530539772727196,"rgb(255,84,0)",5,yamini,oath,0.277727272727272
104,882237.0,6693.0,False,0.24590909090909005,"rgb(198,255,0)",13,pafu,lung,0.24590909090909
105,893416.0,2456.0,True,0.3678551136363629,"rgb(255,141,0)",20,nanga,anchor,0.268636363636363
106,899003.0,3133.0,True,0.41245738636363594,"rgb(255,84,0)",6,mshoni,tailor,0.291363636363636
107,905227.0,12620.0,False,0.187208806818181,"rgb(85,255,0)",9,ziwa,lake,0.236818181818181

