trial,start_time,rt,correct,alpha,fact_id,question,answer,priora
84,589214.0,1592.0,True,0.48390624999999987,2,ubini,forgery,0.305
85,594478.0,1162.0,True,0.26409090909090904,8,fumbo,mystery,0.264090909090909
86,599124.0,1753.0,True,0.327336647727272,22,rushwa,bribe,0.277727272727272
87,604155.0,1533.0,True,0.2731818181818181,15,mfupa,bone,0.273181818181818
88,608480.0,1226.0,True,0.404005681818181,9,ziwa,lake,0.236818181818181
89,612495.0,1830.0,True,0.286818181818181,23,lawama,blame,0.286818181818181
90,620671.0,3458.0,False,0.41952414772727187,5,yamini,oath,0.277727272727272
91,626374.0,1680.0,True,0.286818181818181,23,lawama,blame,0.286818181818181
92,631475.0,2865.0,True,0.4835156249999999,2,ubini,forgery,0.305
93,637780.0,2293.0,True,0.214090909090909,24,rembo,ornament,0.214090909090909
94,647262.0,1587.0,True,0.4691335227272718,5,yamini,oath,0.277727272727272
95,651874.0,4543.0,True,0.218636363636363,25,pipa,barrel,0.218636363636363
96,659688.0,2991.0,False,0.209545454545454,26,farasi,horse,0.209545454545454
97,666373.0,3270.0,False,0.214090909090909,24,rembo,ornament,0.214090909090909
98,671890.0,1840.0,True,0.38046164772727187,17,jibini,cheese,0.277727272727272
99,677572.0,2647.0,True,0.49249999999999994,2,ubini,forgery,0.305
100,683629.0,1353.0,True,0.218636363636363,25,pipa,barrel,0.218636363636363
101,688139.0,2118.0,True,0.29590909090909,27,ladha,flavor,0.29590909090909
102,693641.0,2632.0,True,0.209545454545454,26,farasi,horse,0.209545454545454
103,699429.0,2476.0,True,0.29590909090909,27,ladha,flavor,0.29590909090909
104,705128.0,2295.0,True,0.46874289772727185,5,yamini,oath,0.277727272727272
105,710320.0,13680.0,True,0.268636363636363,28,bandari,harbor,0.268636363636363
106,727671.0,3047.0,True,0.5046093749999999,2,ubini,forgery,0.305
107,734053.0,1414.0,True,0.268636363636363,28,bandari,harbor,0.268636363636363
108,738922.0,3907.0,False,0.3220809659090901,27,ladha,flavor,0.29590909090909
109,745077.0,2142.0,True,0.19590909090909,29,roho,soul,0.19590909090909
110,752185.0,2401.0,True,0.5276562499999999,2,ubini,forgery,0.305
111,758139.0,1862.0,False,0.26370028409090895,24,rembo,ornament,0.214090909090909
112,763013.0,2505.0,False,0.21902698863636302,20,nanga,anchor,0.268636363636363
113,767762.0,2672.0,False,0.17811789772727202,1,sala,prayer,0.227727272727272
114,773874.0,8501.0,False,0.37169034090909003,27,ladha,flavor,0.29590909090909
115,784624.0,4416.0,True,0.46835227272727187,5,yamini,oath,0.277727272727272
116,791917.0,1441.0,True,0.26181818181818095,19,sumu,poison,0.186818181818181
117,796558.0,4556.0,True,0.5280468749999999,2,ubini,forgery,0.305
118,804477.0,1280.0,True,0.42129971590909,27,ladha,flavor,0.29590909090909
119,808864.0,3045.0,False,0.19590909090909,29,roho,soul,0.19590909090909
120,814155.0,1526.0,True,0.27772727272727205,22,rushwa,bribe,0.277727272727272
121,819499.0,4974.0,False,0.237208806818181,23,lawama,blame,0.286818181818181
122,827806.0,1963.0,True,0.4929616477272719,5,yamini,oath,0.277727272727272
123,832845.0,9761.0,False,0.3133096590909089,24,rembo,ornament,0.214090909090909
124,844844.0,9717.0,True,0.5323437499999999,2,ubini,forgery,0.305
125,858109.0,1245.0,True,0.37460227272727187,17,jibini,cheese,0.277727272727272
126,862694.0,1589.0,True,0.42090909090909,27,ladha,flavor,0.29590909090909
127,867411.0,1495.0,True,0.240404829545454,26,farasi,horse,0.209545454545454
128,871858.0,1223.0,True,0.3045028409090901,13,pafu,lung,0.24590909090909
129,876597.0,3394.0,False,0.141363636363636,21,yai,egg,0.141363636363636
130,882679.0,1645.0,True,0.5452343749999998,2,ubini,forgery,0.305
131,887919.0,3119.0,True,0.36291903409090887,24,rembo,ornament,0.214090909090909
132,894412.0,3013.0,False,0.266754261363636,6,mshoni,tailor,0.291363636363636
133,899667.0,1613.0,True,0.223181818181818,7,tumbili,monkey,0.223181818181818
134,904573.0,5739.0,False,0.268636363636363,20,nanga,anchor,0.268636363636363
135,912561.0,3644.0,False,0.173572443181818,3,theluji,snow,0.223181818181818

