green-red
trial,start_time,rt,correct,alpha,bgcol,fact_id,question,answer,priora
48,365380.0,2220.0,True,0.055,"rgb(29,255,0)",10,mbwa,dog,0.055
49,371774.0,1262.0,True,0.186818181818181,"rgb(85,255,0)",11,nyanya,tomato,0.186818181818181
50,377594.0,inf,True,0.4816335227272719,"rgb(255,28,0)",5,yamini,oath,0.277727272727272
51,386081.0,4246.0,False,0.34388494318181795,"rgb(255,197,0)",3,theluji,snow,0.223181818181818
52,394513.0,3846.0,True,0.3563849431818179,"rgb(255,197,0)",7,tumbili,monkey,0.223181818181818
53,403215.0,1373.0,True,0.43166903409090895,"rgb(255,84,0)",8,fumbo,mystery,0.264090909090909
54,409783.0,1350.0,False,0.36749999999999994,"rgb(255,141,0)",2,ubini,forgery,0.305
55,414249.0,1676.0,True,0.545269886363636,"rgb(255,28,0)",6,mshoni,tailor,0.291363636363636
56,419752.0,3073.0,True,0.227727272727272,"rgb(142,255,0)",12,rafiki,friend,0.227727272727272
57,426121.0,1722.0,False,0.24590909090909,"rgb(198,255,0)",13,pafu,lung,0.24590909090909
58,431372.0,1547.0,True,0.186818181818181,"rgb(85,255,0)",11,nyanya,tomato,0.186818181818181
59,436701.0,2125.0,True,0.48202414772727187,"rgb(255,28,0)",5,yamini,oath,0.277727272727272
60,442005.0,2378.0,True,0.24590909090909,"rgb(198,255,0)",13,pafu,lung,0.24590909090909
61,447645.0,1017.0,True,0.227727272727272,"rgb(142,255,0)",12,rafiki,friend,0.227727272727272
62,451833.0,2715.0,True,0.268636363636363,"rgb(198,255,0)",14,paji,forehead,0.268636363636363
63,459484.0,1665.0,True,0.273181818181818,"rgb(198,255,0)",15,mfupa,bone,0.273181818181818
64,464222.0,5761.0,False,0.268636363636363,"rgb(198,255,0)",14,paji,forehead,0.268636363636363
65,472823.0,8540.0,False,0.273181818181818,"rgb(198,255,0)",15,mfupa,bone,0.273181818181818
66,484211.0,7469.0,False,0.427372159090909,"rgb(255,84,0)",8,fumbo,mystery,0.264090909090909
67,495656.0,inf,False,0.3819531249999999,"rgb(255,141,0)",2,ubini,forgery,0.305
68,504151.0,2758.0,True,0.31824573863636296,"rgb(255,255,0)",14,paji,forehead,0.268636363636363
69,510961.0,1874.0,True,0.32279119318181804,"rgb(255,197,0)",15,mfupa,bone,0.273181818181818
70,516177.0,inf,False,0.3567755681818179,"rgb(255,197,0)",7,tumbili,monkey,0.223181818181818
71,528496.0,1610.0,True,0.345056818181818,"rgb(255,197,0)",3,theluji,snow,0.223181818181818
72,533143.0,4770.0,True,0.26504971590909,"rgb(198,255,0)",13,pafu,lung,0.24590909090909
73,543093.0,3008.0,True,0.3623863636363629,"rgb(255,197,0)",14,paji,forehead,0.268636363636363
74,550098.0,1480.0,False,0.132272727272727,"rgb(29,255,0)",4,iktisadi,economy,0.132272727272727
75,555899.0,3357.0,True,0.40638494318181784,"rgb(255,141,0)",7,tumbili,monkey,0.223181818181818
76,563393.0,2697.0,True,0.4956605113636361,"rgb(255,28,0)",6,mshoni,tailor,0.291363636363636
77,570036.0,2064.0,True,0.4574147727272718,"rgb(255,28,0)",5,yamini,oath,0.277727272727272
78,575368.0,1192.0,True,0.41199573863636285,"rgb(255,84,0)",14,paji,forehead,0.268636363636363
79,581631.0,2139.0,True,0.42776278409090895,"rgb(255,84,0)",8,fumbo,mystery,0.264090909090909
80,588172.0,1695.0,True,0.255,"rgb(198,255,0)",16,jani,leaf,0.255
81,593175.0,1447.0,True,0.277727272727272,"rgb(198,255,0)",17,jibini,cheese,0.277727272727272
82,598316.0,2462.0,True,0.255,"rgb(198,255,0)",16,jani,leaf,0.255
83,604238.0,1217.0,True,0.277727272727272,"rgb(198,255,0)",17,jibini,cheese,0.277727272727272
84,608912.0,2049.0,True,0.4309943181818179,"rgb(255,84,0)",7,tumbili,monkey,0.223181818181818
85,615055.0,inf,True,0.31465909090908994,"rgb(255,255,0)",13,pafu,lung,0.24590909090909
86,630198.0,5602.0,True,0.38234374999999987,"rgb(255,141,0)",2,ubini,forgery,0.305
87,639394.0,1401.0,True,0.49605113636363607,"rgb(255,28,0)",6,mshoni,tailor,0.291363636363636
88,644511.0,1883.0,True,0.30460937499999996,"rgb(255,255,0)",16,jani,leaf,0.255
89,649493.0,1279.0,True,0.286818181818181,"rgb(255,255,0)",18,hadithi,story,0.286818181818181
90,655567.0,inf,False,0.4319531249999998,"rgb(255,84,0)",2,ubini,forgery,0.305
91,666413.0,7327.0,False,0.286818181818181,"rgb(255,255,0)",18,hadithi,story,0.286818181818181
92,677061.0,2194.0,True,0.3642684659090899,"rgb(255,197,0)",13,pafu,lung,0.24590909090909
93,682620.0,2426.0,True,0.427372159090909,"rgb(255,84,0)",8,fumbo,mystery,0.264090909090909
94,688982.0,2406.0,False,0.4306036931818179,"rgb(255,84,0)",7,tumbili,monkey,0.223181818181818
95,694457.0,2423.0,True,0.46281249999999985,"rgb(255,28,0)",2,ubini,forgery,0.305
96,700329.0,3798.0,True,0.33642755681818093,"rgb(255,197,0)",18,hadithi,story,0.286818181818181
97,710776.0,2824.0,True,0.4499928977272718,"rgb(255,84,0)",5,yamini,oath,0.277727272727272
98,716879.0,6370.0,False,0.3623863636363629,"rgb(255,197,0)",14,paji,forehead,0.268636363636363
99,726827.0,5685.0,False,0.34388494318181795,"rgb(255,197,0)",3,theluji,snow,0.223181818181818
100,736279.0,1760.0,True,0.3860369318181809,"rgb(255,141,0)",18,hadithi,story,0.286818181818181
101,741499.0,inf,True,0.4544318181818179,"rgb(255,84,0)",7,tumbili,monkey,0.223181818181818
102,750875.0,2187.0,True,0.2731818181818181,"rgb(198,255,0)",15,mfupa,bone,0.273181818181818
103,756398.0,2971.0,True,0.46242187499999987,"rgb(255,28,0)",2,ubini,forgery,0.305
104,763008.0,3226.0,True,0.41199573863636285,"rgb(255,84,0)",14,paji,forehead,0.268636363636363
105,770632.0,3371.0,True,0.3934943181818179,"rgb(255,141,0)",3,theluji,snow,0.223181818181818
106,777050.0,1782.0,True,0.3638778409090899,"rgb(255,197,0)",13,pafu,lung,0.24590909090909
107,782004.0,1616.0,True,0.47279119318181795,"rgb(255,28,0)",7,tumbili,monkey,0.223181818181818
108,787607.0,7738.0,False,0.236818181818181,"rgb(198,255,0)",9,ziwa,lake,0.236818181818181
109,798696.0,2722.0,True,0.3856463068181809,"rgb(255,141,0)",18,hadithi,story,0.286818181818181
110,805144.0,2906.0,True,0.228117897727272,"rgb(142,255,0)",17,jibini,cheese,0.277727272727272
111,811413.0,2030.0,True,0.4311363636363629,"rgb(255,84,0)",14,paji,forehead,0.268636363636363
112,817486.0,2860.0,True,0.46828124999999987,"rgb(255,28,0)",2,ubini,forgery,0.305
113,824171.0,7034.0,True,0.4503835227272718,"rgb(255,84,0)",5,yamini,oath,0.277727272727272
114,834593.0,3313.0,True,0.4173224431818179,"rgb(255,84,0)",3,theluji,snow,0.223181818181818
115,840947.0,2296.0,True,0.4168252840909089,"rgb(255,84,0)",8,fumbo,mystery,0.264090909090909
116,847246.0,1544.0,True,0.4110369318181809,"rgb(255,141,0)",18,hadithi,story,0.286818181818181
117,852061.0,3555.0,True,0.47240056818181797,"rgb(255,28,0)",7,tumbili,monkey,0.223181818181818
118,859820.0,5048.0,True,0.4928906249999999,"rgb(255,28,0)",2,ubini,forgery,0.305
119,868649.0,5760.0,False,0.17811789772727202,"rgb(85,255,0)",1,sala,prayer,0.227727272727272
120,878845.0,1504.0,True,0.5126349431818181,"rgb(255,28,0)",7,tumbili,monkey,0.223181818181818
121,884634.0,1433.0,True,0.4605042613636361,"rgb(255,28,0)",6,mshoni,tailor,0.291363636363636
122,890519.0,1276.0,True,0.4284019886363629,"rgb(255,84,0)",14,paji,forehead,0.268636363636363
123,895773.0,2049.0,True,0.4640553977272718,"rgb(255,28,0)",5,yamini,oath,0.277727272727272
124,901195.0,6370.0,True,0.42943181818181786,"rgb(255,84,0)",3,theluji,snow,0.223181818181818
125,911645.0,2446.0,True,0.49953125,"rgb(255,28,0)",2,ubini,forgery,0.305
126,917660.0,1911.0,True,0.286427556818181,"rgb(255,255,0)",9,ziwa,lake,0.236818181818181

