id,start_time,rt,correct,alpha,fact_id,question,answer,priora,colour,pt
1,18812.03370000003,3866.172900001402,True,0.19590909090909,29,roho,soul,0.19590909090909,NA,0
2,24370.45419999049,1064.7039000032237,True,0.227727272727272,12,rafiki,friend,0.227727272727272,NA,0
3,26826.05540000077,991.7951999959769,True,0.3815980113636359,6,mshoni,tailor,0.291363636363636,NA,0
4,28990.7561,1729.3749999953434,True,0.407592329545454,31,nira,yoke,0.25954545454545397,NA,0
5,31884.761699999217,9074.623399996199,False,0.2656178977272721,5,yamini,oath,0.277727272727272,NA,0
6,45831.66589999746,14181.85409999569,False,0.18681818181818102,19,sumu,poison,0.18681818181818102,NA,0
7,61930.08910000208,1800.0451999978395,True,0.055,10,mbwa,dog,0.055,NA,0
8,64452.141100002336,1164.8658999911277,True,0.218636363636363,25,pipa,barrel,0.218636363636363,NA,0
9,67240.02909999399,1317.0578999997815,False,0.236818181818181,9,ziwa,lake,0.236818181818181,NA,0
10,69436.04639999103,1282.0110000029672,True,0.132272727272727,4,iktisadi,economy,0.132272727272727,NA,0
11,72842.64719999919,1866.7803999996977,True,0.268636363636363,20,nanga,anchor,0.268636363636363,NA,0
12,76244.75600000005,1411.9866999972146,True,0.268636363636363,38,ambo,glue,0.268636363636363,NA,0
13,78745.46079999709,49932.40910000168,False,0.23720880681818102,23,lawama,blame,0.28681818181818103,NA,0
14,131476.43409999728,1493.1314999994356,True,0.277727272727272,35,talaka,divorce,0.277727272727272,NA,0
15,135115.14239999815,5426.166299992474,True,0.19977982954545398,26,farasi,horse,0.20954545454545398,NA,0
16,141995.8431999985,inf,False,0.268636363636363,14,paji,forehead,0.268636363636363,NA,0
17,157725.3303000034,7249.616799992509,True,0.24590909090909,32,adui,enemy,0.24590909090909,NA,0
18,167001.95799999346,1181.2091000028886,True,0.345340909090909,8,fumbo,mystery,0.264090909090909,NA,0
19,169951.11259999976,2643.1061000039335,True,0.29590909090909007,27,ladha,flavor,0.29590909090909007,NA,0
20,173763.14490000368,1636.8627999909222,True,0.268636363636363,28,bandari,harbor,0.268636363636363,NA,0
21,177016.87310000125,inf,True,0.30499999999999994,2,ubini,forgery,0.305,NA,0
22,185018.4406999906,1360.912800009828,True,0.292890625,16,jani,leaf,0.255,NA,0
23,187419.56880000362,1478.6116999894148,True,0.22616477272727198,17,jibini,cheese,0.277727272727272,NA,0
24,190168.74809999717,1443.1242999999085,True,0.268636363636363,36,dalasini,cinnamon,0.268636363636363,NA,0
25,193517.9017999908,inf,True,0.17811789772727202,1,sala,prayer,0.227727272727272,NA,0
26,198512.44679999945,2611.6155999916373,True,0.27772727272727205,22,rushwa,bribe,0.277727272727272,NA,0
27,204437.27460000082,3232.6179999945452,True,0.28763494318181804,15,mfupa,bone,0.27318181818181797,NA,0
28,208977.00759999861,2510.4057999997167,True,0.23642755681818095,11,nyanya,tomato,0.18681818181818102,NA,0
29,212931.20379999164,32081.860100006452,False,0.22318181818181798,3,theluji,snow,0.22318181818181798,NA,0
30,245229.14549999405,1825.4976000025636,False,0.25954545454545397,39,lozi,almond,0.25954545454545397,NA,0
31,249893.47470000212,1385.7195000018692,True,0.205,37,kaa,crab,0.205,NA,0
32,254151.69620000233,1233.5407999926247,True,0.11409090909090899,30,wingu,cloud,0.11409090909090899,NA,0
33,256955.23890000186,2553.2233999983873,True,0.282592329545454,33,wakili,agent,0.25954545454545397,NA,0
34,260880.64309999754,1282.722100004321,True,0.23720880681818102,18,hadithi,story,0.28681818181818103,NA,0
35,263527.2843999992,4411.889299997711,True,0.3626349431818179,7,tumbili,monkey,0.22318181818181798,NA,0
36,269278.36650000245,1404.6019999950659,True,0.32279119318181804,34,sahani,plate,0.27318181818181797,NA,0
37,271863.85999999766,1192.8353999974206,True,0.141363636363636,21,yai,egg,0.141363636363636,NA,0
38,273944.95219999226,16390.01420000568,False,0.28681818181818103,41,kamba,rope,0.28681818181818103,NA,0
39,291922.5224999973,2996.679000003496,True,0.24590909090909,13,pafu,lung,0.24590909090909,NA,0
40,296108.70869999053,7217.2692000021925,False,0.277727272727272,40,kasuku,parrot,0.277727272727272,NA,0
41,303541.6897999967,8650.338299994473,False,0.214090909090909,24,rembo,ornament,0.214090909090909,NA,0

42,314050.6241999974,2120.6546000030357,True,0.236818181818181,9,ziwa,lake,0.236818181818181,cyan,1
43,317242.90280000423,1794.9374999880092,True,0.29590909090909007,27,ladha,flavor,0.29590909090909007,yellow,1
44,320513.3758000011,2176.2258999951882,True,0.268636363636363,20,nanga,anchor,0.268636363636363,orange,1
45,324285.0275999954,1033.017199995811,True,0.3815980113636359,6,mshoni,tailor,0.291363636363636,violet,1
46,326777.36369999184,1142.2197000065353,True,0.277727272727272,35,talaka,divorce,0.277727272727272,grey,1
47,330315.5193999992,9260.211699991487,False,0.28681818181818103,41,kamba,rope,0.28681818181818103,red,1
48,341270.6535000034,3295.5250999948476,True,0.345340909090909,8,fumbo,mystery,0.264090909090909,pink,1
49,346254.59299999056,1046.5022000134923,True,0.205,37,kaa,crab,0.205,yellow,1
50,348451.31049999327,1009.9802000040654,True,0.227727272727272,12,rafiki,friend,0.227727272727272,blue,1
51,350650.27009999903,942.2282000014093,True,0.282592329545454,33,wakili,agent,0.25954545454545397,green,1
52,352882.38060000003,952.4485000001732,True,0.11409090909090899,30,wingu,cloud,0.11409090909090899,orange,1
53,355027.22989999165,4475.346300008823,False,0.18681818181818102,19,sumu,poison,0.18681818181818102,cyan,1
54,361077.8078000003,4567.574899992906,True,0.268636363636363,28,bandari,harbor,0.268636363636363,pink,1
55,367319.72549999773,1049.2697000008775,True,0.268636363636363,36,dalasini,cinnamon,0.268636363636363,violet,1
56,370483.02030000195,1639.77039999736,False,0.25954545454545397,39,lozi,almond,0.25954545454545397,cyan,1
57,373111.090099992,4299.770700003137,False,0.277727272727272,40,kasuku,parrot,0.277727272727272,orange,1
58,377626.87619999633,844.4242999976268,True,0.141363636363636,21,yai,egg,0.141363636363636,red,1
59,379406.0873999988,994.7836999926949,True,0.19590909090909,29,roho,soul,0.19590909090909,cyan,1
