green-red
trial,start_time,rt,correct,alpha,bgcol,fact_id,question,answer,priora
28,353911.0,1247.0,True,0.24590909090909,"rgb(198,255,0)",13,pafu,lung,0.24590909090909
29,358283.0,3685.0,True,0.268636363636363,"rgb(198,255,0)",14,paji,forehead,0.268636363636363
30,379167.0,1048.0,True,0.186818181818181,"rgb(85,255,0)",11,nyanya,tomato,0.186818181818181
31,383148.0,2646.0,True,0.268636363636363,"rgb(198,255,0)",14,paji,forehead,0.268636363636363
32,389083.0,1661.0,True,0.3366406249999999,"rgb(255,197,0)",2,ubini,forgery,0.305
33,396070.0,2466.0,True,0.241754261363636,"rgb(198,255,0)",6,mshoni,tailor,0.291363636363636
34,402094.0,12146.0,True,0.273181818181818,"rgb(198,255,0)",15,mfupa,bone,0.273181818181818
35,417216.0,2209.0,True,0.348430397727272,"rgb(255,197,0)",5,yamini,oath,0.277727272727272
36,422215.0,2263.0,True,0.273181818181818,"rgb(198,255,0)",15,mfupa,bone,0.273181818181818
37,427254.0,1787.0,True,0.272400568181818,"rgb(198,255,0)",3,theluji,snow,0.223181818181818
38,431972.0,1286.0,True,0.255,"rgb(198,255,0)",16,jani,leaf,0.255
39,449003.0,9457.0,True,0.277727272727272,"rgb(198,255,0)",17,jibini,cheese,0.277727272727272
40,465438.0,1310.0,True,0.255,"rgb(198,255,0)",16,jani,leaf,0.255
41,469688.0,1633.0,True,0.277727272727272,"rgb(198,255,0)",17,jibini,cheese,0.277727272727272
42,476924.0,3360.0,True,0.26590198863636305,"rgb(198,255,0)",14,paji,forehead,0.268636363636363
43,483780.0,16788.0,True,0.286818181818181,"rgb(255,255,0)",18,hadithi,story,0.286818181818181
44,510555.0,14759.0,True,0.186818181818181,"rgb(85,255,0)",19,sumu,poison,0.186818181818181
45,531475.0,983.0,True,0.286818181818181,"rgb(255,255,0)",18,hadithi,story,0.286818181818181
46,535828.0,9426.0,True,0.268636363636363,"rgb(198,255,0)",20,nanga,anchor,0.268636363636363
47,553994.0,1174.0,True,0.315511363636363,"rgb(255,255,0)",14,paji,forehead,0.268636363636363
48,558549.0,1685.0,True,0.268636363636363,"rgb(198,255,0)",20,nanga,anchor,0.268636363636363
49,563994.0,2655.0,True,0.33234374999999994,"rgb(255,197,0)",2,ubini,forgery,0.305
50,572412.0,4752.0,True,0.34803977272727205,"rgb(255,197,0)",5,yamini,oath,0.277727272727272
51,579897.0,1068.0,True,0.186818181818181,"rgb(85,255,0)",19,sumu,poison,0.186818181818181
52,584106.0,6523.0,False,0.132272727272727,"rgb(29,255,0)",4,iktisadi,economy,0.132272727272727
53,594163.0,2995.0,True,0.214481534090909,"rgb(142,255,0)",8,fumbo,mystery,0.264090909090909
54,601373.0,4380.0,True,0.141363636363636,"rgb(29,255,0)",21,yai,egg,0.141363636363636
55,614394.0,10490.0,True,0.277727272727272,"rgb(198,255,0)",22,rushwa,bribe,0.277727272727272
56,634636.0,7299.0,True,0.286818181818181,"rgb(255,255,0)",23,lawama,blame,0.286818181818181
57,659070.0,1546.0,True,0.277727272727272,"rgb(198,255,0)",22,rushwa,bribe,0.277727272727272
58,663846.0,803.0,True,0.286818181818181,"rgb(255,255,0)",23,lawama,blame,0.286818181818181
59,667619.0,2246.0,True,0.22513494318181804,"rgb(142,255,0)",15,mfupa,bone,0.273181818181818
60,672586.0,8266.0,True,0.214090909090909,"rgb(142,255,0)",24,rembo,ornament,0.214090909090909
61,693859.0,2434.0,True,0.228117897727272,"rgb(142,255,0)",17,jibini,cheese,0.277727272727272
62,699328.0,15960.0,True,0.218636363636363,"rgb(142,255,0)",25,pipa,barrel,0.218636363636363
63,723502.0,2825.0,True,0.214090909090909,"rgb(142,255,0)",24,rembo,ornament,0.214090909090909
64,730275.0,2790.0,True,0.218636363636363,"rgb(142,255,0)",25,pipa,barrel,0.218636363636363
65,736200.0,1500.0,True,0.237208806818181,"rgb(198,255,0)",18,hadithi,story,0.286818181818181
66,741856.0,1423.0,True,0.348430397727272,"rgb(255,197,0)",5,yamini,oath,0.277727272727272
67,746207.0,6550.0,True,0.209545454545454,"rgb(142,255,0)",26,farasi,horse,0.209545454545454
68,758843.0,1916.0,True,0.19629971590908998,"rgb(142,255,0)",13,pafu,lung,0.24590909090909
69,765819.0,1628.0,True,0.33429687499999994,"rgb(255,197,0)",2,ubini,forgery,0.305
70,771585.0,11212.0,False,0.185291193181818,"rgb(85,255,0)",7,tumbili,monkey,0.223181818181818
71,787652.0,1344.0,True,0.209545454545454,"rgb(142,255,0)",26,farasi,horse,0.209545454545454
72,791987.0,inf,False,0.29590909090909,"rgb(255,255,0)",27,ladha,flavor,0.29590909090909
73,809074.0,7903.0,True,0.187208806818181,"rgb(85,255,0)",9,ziwa,lake,0.236818181818181
74,821150.0,1286.0,True,0.29590909090909,"rgb(255,255,0)",27,ladha,flavor,0.29590909090909
75,827149.0,1693.0,True,0.26590198863636305,"rgb(198,255,0)",25,pipa,barrel,0.218636363636363
76,831927.0,3789.0,True,0.21902698863636302,"rgb(142,255,0)",20,nanga,anchor,0.268636363636363
77,839080.0,3349.0,True,0.20539062500000002,"rgb(142,255,0)",16,jani,leaf,0.255
78,845508.0,12455.0,False,0.17811789772727202,"rgb(85,255,0)",1,sala,prayer,0.227727272727272
79,860868.0,2651.0,True,0.237208806818181,"rgb(198,255,0)",23,lawama,blame,0.286818181818181
80,867758.0,1388.0,True,0.268636363636363,"rgb(198,255,0)",28,bandari,harbor,0.268636363636363
81,892301.0,3494.0,True,0.23557528409090897,"rgb(198,255,0)",24,rembo,ornament,0.214090909090909
82,899440.0,1453.0,True,0.268636363636363,"rgb(198,255,0)",28,bandari,harbor,0.268636363636363
83,904223.0,1248.0,True,0.141363636363636,"rgb(29,255,0)",21,yai,egg,0.141363636363636
84,908212.0,2291.0,True,0.228117897727272,"rgb(142,255,0)",22,rushwa,bribe,0.277727272727272
85,915171.0,2584.0,True,0.19590909090909,"rgb(142,255,0)",29,roho,soul,0.19590909090909
86,934100.0,4521.0,True,0.239090909090909,"rgb(198,255,0)",8,fumbo,mystery,0.264090909090909
87,942652.0,10352.0,True,0.114090909090909,"rgb(29,255,0)",30,wingu,cloud,0.114090909090909
88,964170.0,2242.0,True,0.19590909090909,"rgb(142,255,0)",29,roho,soul,0.19590909090909
89,969212.0,1837.0,True,0.34803977272727205,"rgb(255,197,0)",5,yamini,oath,0.277727272727272
90,973730.0,1339.0,True,0.268636363636363,"rgb(198,255,0)",20,nanga,anchor,0.268636363636363

